City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI Category,PM2.5/PM10 Ratio
Visakhapatnam,07-06-2019,130.7319591,204.9136755,51.44785835,56.65818722,7.00366475,89.97273613,16.88492366,46.79053927,308.4687128,Hazardous,0.637985526
Agra,08-06-2019,137.2142666,78.66844274,52.31229655,25.66390227,1.387884837,39.64853456,36.07128831,81.96005675,313.4435069,Hazardous,1.5
Surat,09-06-2019,146.9391216,296.0134466,32.23455478,38.15671818,4.522665344,39.75944224,35.95992762,74.86307667,320.9067677,Hazardous,0.496393401
Hyderabad,10-06-2019,287.3638872,292.6950174,129.245607,39.80173736,1.67740174,67.8749176,26.57530296,23.61935428,415.4579311,Hazardous,0.981786057
Chennai,11-06-2019,122.7033404,394.8583232,75.82208209,58.95827159,5.538039939,48.81100465,24.57317006,86.13136624,355.9616961,Hazardous,0.310752827
Bhopal,12-06-2019,57.11155093,71.1335089,42.69927657,33.75605501,7.41898747,94.29048064,41.09443826,66.04605077,167.6556658,Unhealthy,0.802878303
Ludhiana,13-06-2019,29.87392626,257.3760368,114.3760026,41.06169222,4.558365549,24.49802375,34.2655499,23.23272353,207.3760368,Very Unhealthy,0.116071125
Mumbai,14-06-2019,151.2892943,213.5619043,23.03716192,35.11811787,5.39095223,81.95553412,17.80570597,46.34670489,324.2452724,Hazardous,0.708409558
Hyderabad,15-06-2019,60.66617105,230.5022937,13.30512342,5.061817858,8.572362589,74.76564683,25.41009303,26.2765847,500,Hazardous,0.263191182
Vadodara,16-06-2019,132.2078205,108.6372922,133.5573596,37.74361683,6.534673387,20.74520523,23.17465285,55.905684,309.6013506,Hazardous,1.216965351
Guwahati,17-06-2019,240.1533759,145.2551198,122.2747754,10.20088724,9.911775647,22.6493475,41.33391057,53.38741622,392.4432885,Hazardous,1.5
Guwahati,18-06-2019,256.3003143,319.1855407,57.2978737,22.3460513,5.658777977,98.81515957,29.11186078,90.03244024,403.1073539,Hazardous,0.802982221
Jabalpur,19-06-2019,284.8926736,76.12402065,50.95669775,65.58611635,2.374296222,97.58134718,31.6249281,65.19688981,414.4754003,Hazardous,1.5
Kolkata,20-06-2019,21.8481483,39.70626188,39.13192418,32.43506626,9.451949825,26.69804392,34.76837875,43.24937406,193.1320295,Unhealthy,0.550244401
Hyderabad,21-06-2019,21.02644765,291.2802864,39.10628059,54.51690236,9.149486142,89.86198411,41.81029317,29.07174123,241.2802864,Very Unhealthy,0.072186305
Delhi,22-06-2019,19.5767499,182.4402148,12.65912172,50.64866502,2.210442849,39.65927755,29.10258081,39.67746372,155.1112837,Unhealthy,0.107305015
Navi Mumbai,23-06-2019,205.2332553,345.5144093,118.7913149,34.47767099,8.607249485,56.46120102,23.68111646,75.68221364,365.6441261,Hazardous,0.593993332
Dhanbad,24-06-2019,150.5952676,82.84439838,79.40233473,46.98740152,9.968883248,10.97654181,12.00381972,56.81558258,323.7126472,Hazardous,1.5
Bhopal,25-06-2019,176.1326645,220.1799762,126.8235019,24.56216148,5.184457526,74.29582756,40.12308771,45.63562054,343.3111147,Hazardous,0.799948604
Bangalore,26-06-2019,291.4459922,162.4772672,61.90042184,94.21302465,7.316320155,72.42793387,24.7789676,84.1181137,417.0809366,Hazardous,1.5
Chennai,27-06-2019,132.5658993,57.71954699,128.6520735,90.48160233,1.855533736,23.34506408,24.52306036,71.70474307,309.8761553,Hazardous,1.5
Solapur,28-06-2019,136.327168,141.6370862,75.05778405,41.02224714,3.012066576,19.01347469,18.26409866,92.23554573,312.7627103,Hazardous,0.962510396
Pune,29-06-2019,164.9204139,397.5214433,138.3962293,77.14916377,3.348715291,17.0259519,41.15552806,77.2094865,359.2990239,Hazardous,0.414871743
Chandigarh,30-06-2019,144.8278797,385.405773,61.69070119,77.18152389,8.813117569,33.25548919,38.64071903,44.97469756,344.1160953,Hazardous,0.375780255
Chandigarh,01-07-2019,261.4768109,182.253215,108.1407144,49.83057564,2.342549561,53.21120453,38.22078121,44.63160064,405.165479,Hazardous,1.434689702
Bhopal,02-07-2019,264.7968958,253.002653,120.4823303,78.52818233,2.475051895,91.63907367,34.33889564,65.33171275,406.4855128,Hazardous,1.046617072
Delhi,03-07-2019,205.9648487,268.1138543,28.18939242,92.11678314,9.97311411,71.39341495,42.73065262,90.81752483,366.2055816,Hazardous,0.768199201
Srinagar,04-07-2019,64.64024398,246.3324229,28.70504283,8.51203403,7.471403299,49.92521402,19.41180032,56.74407403,197.5631535,Unhealthy,0.262410621
Amritsar,05-07-2019,193.7866225,386.0478795,52.46800479,21.34532317,1.979085334,51.81903473,30.70345689,72.93468056,356.859501,Hazardous,0.501975617
Surat,06-07-2019,123.2702045,84.21902984,122.0597498,34.90791152,1.352204645,22.85878037,40.11315836,75.53906036,302.74225,Hazardous,1.463685876
Surat,07-07-2019,109.5378201,151.3926925,89.61133555,79.09258227,4.646228241,50.39341618,26.47545587,94.7713612,500,Hazardous,0.723534395
Howrah,08-07-2019,49.35214236,318.5324245,134.359564,92.53520495,9.443511343,71.33996145,30.00447582,63.03800707,268.5324245,Very Unhealthy,0.154936008
Amritsar,09-07-2019,75.1798396,26.96171649,96.84037418,16.4365036,8.259369381,92.99407986,21.12250492,36.68509485,178.187034,Unhealthy,1.5
Srinagar,10-07-2019,162.1560619,319.5136773,19.93340988,79.21377341,7.638198317,34.10685128,23.56444648,88.22757287,332.5848847,Hazardous,0.507508984
Chandigarh,11-07-2019,269.5680551,155.9449325,29.17136294,29.14393787,9.034419249,66.27114113,36.84082665,38.89586449,408.3824798,Hazardous,1.5
Srinagar,12-07-2019,212.0777136,156.0945241,75.30749797,30.05348174,7.672776972,11.65842352,42.87623362,59.20529343,370.89685,Hazardous,1.358649285
Coimbatore,13-07-2019,278.8246537,253.081343,81.30614111,74.39985995,0.370102231,48.85937613,16.58374155,43.34759803,412.0628141,Hazardous,1.101719512
Madurai,14-07-2019,90.00755407,168.1613068,113.8880609,80.26570298,6.325518895,46.16008549,18.83186303,40.80774218,500,Hazardous,0.53524533
Aurangabad,15-07-2019,148.9157223,251.0542874,142.2520145,51.58257275,3.290791396,16.61471075,23.58130926,22.15350998,322.4236939,Hazardous,0.593161439
Solapur,16-07-2019,32.43969944,73.66872258,100.0427206,34.81450321,8.587870116,83.39617653,22.07911231,38.07595642,182.3036888,Unhealthy,0.440345622
Howrah,17-07-2019,154.140185,85.44746156,122.1382509,59.21070976,4.485540552,45.85597816,23.9160894,77.83695224,326.4331652,Hazardous,1.5
Jabalpur,18-07-2019,99.4319065,37.35411693,88.28587699,92.0407915,3.251370673,18.93184387,28.50710255,58.97061427,229.7847842,Very Unhealthy,1.5
Chandigarh,19-07-2019,243.1955489,58.04251935,21.31911857,17.62559561,6.322339032,42.66780001,23.39071934,63.01280071,394.7779794,Hazardous,1.5
Jaipur,20-07-2019,107.0025482,269.727879,125.4883933,68.08842627,2.967950993,86.16725274,36.62180459,94.52242874,255.6293887,Very Unhealthy,0.396705556
Jabalpur,21-07-2019,48.60399716,21.79212098,72.37851834,48.651764,1.988746991,27.79656206,19.45985022,45.76023003,99.38733616,Moderate,1.5
Dhanbad,22-07-2019,223.7437753,83.1358898,83.36004121,74.47132055,9.836163551,31.88979831,23.96982952,47.01858345,379.8498741,Hazardous,1.5
Bangalore,23-07-2019,27.00651958,46.7602422,48.12882868,27.21599658,3.407645977,38.46512605,43.2868366,21.08215256,117.3869559,Unhealthy for Sensitive Groups,0.57755303
Solapur,24-07-2019,175.2571581,385.6228892,78.90719589,31.34091117,3.466027277,51.78812085,34.69456781,42.90986313,344.3881776,Hazardous,0.4544781
Dhanbad,25-07-2019,25.01998565,388.2759514,60.50685066,40.16926508,4.582996663,58.86675991,23.38459005,20.83653775,500,Hazardous,0.064438669
Jodhpur,26-07-2019,94.92185419,41.69797693,84.9251832,86.68703943,2.689577834,28.0050227,20.16392441,30.02575419,214.3883988,Very Unhealthy,1.5
Nagpur,27-07-2019,288.4135657,32.14308711,20.79979966,56.83865756,2.560208318,66.1708516,28.76346148,63.42111306,415.8752731,Hazardous,1.5
Kota,28-07-2019,246.3354371,214.6826425,80.35638983,27.81945451,8.972407798,49.83667785,36.48773707,99.32790882,500,Hazardous,1.147439934
Kolkata,29-07-2019,10.75530703,318.5420358,73.238334,86.28953257,6.766621904,67.44375307,35.42433078,75.15066693,268.5420358,Very Unhealthy,0.033764169
Hyderabad,30-07-2019,60.1315564,161.8616248,109.1725489,20.54214395,5.092315381,97.00185958,22.33680831,58.1920718,500,Hazardous,0.37149977
Lucknow,31-07-2019,12.48756022,186.7993049,11.98984371,62.2143557,4.92268932,87.77134353,24.72912307,72.11673837,158.0075919,Unhealthy,0.066850143
Kota,01-08-2019,117.6890714,197.30799,11.26633571,76.11672782,2.18946474,36.3768084,35.4995512,74.4588252,292.1109678,Very Unhealthy,0.596473926
Bhopal,02-08-2019,51.11351453,91.8630006,44.16447045,39.68723014,3.96466334,26.44301055,35.72991596,53.89236528,124.3673001,Unhealthy for Sensitive Groups,0.556410243
Varanasi,03-08-2019,135.4002748,101.9733064,49.03041895,79.65740704,2.205872287,82.85463858,16.18409305,36.82593941,312.0513737,Hazardous,1.327801162
Ahmedabad,04-08-2019,57.23590919,185.7694665,123.4610568,52.23618931,8.985311335,45.25040663,35.35998686,42.54855136,187.2842813,Unhealthy,0.308101812
Mumbai,05-08-2019,267.4737566,173.0178248,12.88583049,12.43103352,0.665552518,14.26169156,22.12553555,67.85697772,407.5498068,Hazardous,1.5
Varanasi,06-08-2019,56.93146499,178.2590152,139.5503482,40.6845291,1.915984576,45.48008162,41.72904181,87.16929946,500,Hazardous,0.319374955
Vadodara,07-08-2019,23.86701229,218.7599514,79.95921365,43.27482166,3.450461186,75.51079139,41.53265381,43.09813338,179.2431892,Unhealthy,0.109101379
Chennai,08-08-2019,100.6139569,330.391296,144.9966662,48.78871368,6.711482217,84.66374967,26.58362017,64.19402805,280.391296,Very Unhealthy,0.304529684
Ahmedabad,09-08-2019,55.68367123,28.93078912,48.36646225,76.77385863,5.882537193,35.32878513,39.99579292,52.09160119,148.4014155,Unhealthy for Sensitive Groups,1.5
Lucknow,10-08-2019,84.89706263,306.0457908,21.20604994,21.48678793,9.398572443,99.41085603,13.81310744,48.20556186,256.0457908,Very Unhealthy,0.27739987
Kota,11-08-2019,180.1309624,60.72323372,45.82776547,31.97687029,6.056256382,71.02473967,19.02991165,28.15420069,346.3795758,Hazardous,1.5
Jaipur,12-08-2019,235.1726646,183.8007336,135.9966005,7.663634145,6.475901336,70.31375531,12.24958184,45.78312523,388.6208822,Hazardous,1.279497965
Howrah,13-08-2019,38.59556532,112.5353505,32.43128388,5.503332067,2.368818964,91.97490304,26.42982898,82.98965506,108.6644275,Unhealthy for Sensitive Groups,0.342963923
Navi Mumbai,14-08-2019,289.1788546,274.6163158,12.86984114,96.7063662,7.586668922,45.86178919,10.52747081,27.22343185,416.1795446,Hazardous,1.053028673
Bangalore,15-08-2019,29.78247669,90.52023701,125.7838603,93.12794501,6.670476475,72.16726798,16.20868386,43.75780431,158.2755913,Unhealthy,0.329014568
Varanasi,16-08-2019,251.175232,126.8054155,71.08492244,14.33482385,3.960810031,29.53221489,18.77694759,35.73642848,401.0696706,Hazardous,1.5
Nagpur,17-08-2019,278.8451204,315.1802924,11.52187015,76.68328433,2.251068422,33.61488373,41.92728043,21.64620788,412.0709515,Hazardous,0.884716231
Hyderabad,18-08-2019,123.0653398,123.161634,117.5245953,72.28169389,9.940067063,26.91073804,11.6953693,22.58770532,302.5850282,Hazardous,0.999218147
Ahmedabad,19-08-2019,24.85843217,371.2578209,124.5032217,6.637552278,6.384412168,90.48123392,29.89805473,58.93207679,326.3863832,Hazardous,0.066957329
Varanasi,20-08-2019,227.4133557,391.9820562,136.4339716,32.99854512,9.236814322,31.03132981,10.8091552,70.61564039,382.6660637,Hazardous,0.580162668
Solapur,21-08-2019,216.1374179,26.4592133,81.0344114,95.54287728,7.546763673,84.27198612,38.97262597,73.17118198,374.012437,Hazardous,1.5
Kota,22-08-2019,241.0217076,33.0040802,20.74036103,37.16469579,1.106500845,15.80102139,43.28993755,49.75259614,393.1096826,Hazardous,1.5
Jabalpur,23-08-2019,193.1212015,229.0204912,60.30923429,31.98250238,6.578536276,69.62248508,40.24382198,89.80218463,356.3488291,Hazardous,0.843248569
Guwahati,24-08-2019,41.56278846,37.95358021,15.68344495,67.63557367,2.65443179,44.76176242,13.79026922,95.60176295,107.9479427,Unhealthy for Sensitive Groups,1.09509533
Surat,25-08-2019,259.1392745,293.6919819,73.83485533,18.10956029,5.146212859,37.14110048,40.95139873,35.57429545,404.2360971,Hazardous,0.882350525
Ludhiana,26-08-2019,262.5922221,182.6647102,20.83195743,9.991985957,5.889049782,73.89289184,41.46923106,27.49825734,405.6089558,Hazardous,1.437564058
Dhanbad,27-08-2019,254.788509,365.3547344,120.2852762,10.03962414,0.344231069,45.25179603,22.84100591,22.05178418,402.5062746,Hazardous,0.69737295
Gwalior,28-08-2019,67.50039811,246.8798772,119.0889441,6.26029367,5.844945055,87.71728147,38.06871611,60.07815131,197.9268983,Unhealthy,0.273413933
Vijayawada,29-08-2019,294.1353667,190.4209825,68.86496687,46.9184759,4.518965463,87.79112851,16.38573752,59.19188807,418.150206,Hazardous,1.5
Allahabad,30-08-2019,15.9261587,318.1338802,98.00103262,85.71738962,2.993731491,50.76127782,24.16846541,89.72953116,500,Hazardous,0.050061184
Jabalpur,31-08-2019,284.2673102,346.5940481,33.59271798,12.54074061,4.558537495,78.33030619,24.37700496,61.37737657,414.2267619,Hazardous,0.820173664
Lucknow,01-09-2019,232.1936446,282.0731825,106.2388071,35.45813368,7.393032185,29.41154805,10.95025868,83.75609308,386.3346575,Hazardous,0.823168096
Visakhapatnam,02-09-2019,246.5930559,191.9507381,123.6464846,97.50889183,4.658612276,35.38156794,30.64700437,94.48497398,397.3853685,Hazardous,1.284668443
Hyderabad,03-09-2019,64.17136764,262.4981298,31.40979257,30.10803785,8.525986638,78.15604203,18.36482464,79.39665908,212.4981298,Very Unhealthy,0.244464095
Jaipur,04-09-2019,287.82012,332.6188636,58.43710094,56.62248282,3.074641767,30.9700437,20.83439478,62.39793266,415.6393248,Hazardous,0.865315084
Navi Mumbai,05-09-2019,83.06755706,155.899457,100.8911707,72.42232631,6.558272907,88.10691696,27.49242187,49.30255942,176.3340741,Unhealthy,0.532827751
Amritsar,06-09-2019,139.7636663,70.92744763,123.5453349,64.05809831,1.183514562,50.96966552,12.19538597,70.22340995,500,Hazardous,1.5
Nashik,07-09-2019,181.155308,233.2603576,65.94077927,93.74097287,5.473984269,80.50936963,23.99931694,87.40218245,347.1657015,Hazardous,0.776622783
Agra,08-09-2019,45.60717258,318.898524,80.18333863,62.10293208,0.110900537,79.42334504,10.7793605,58.59137692,500,Hazardous,0.143014687
Ludhiana,09-09-2019,159.3925584,22.37931703,90.70093309,22.83829533,9.199964102,96.49254849,13.7803455,53.27396628,330.4640564,Hazardous,1.5
Pune,10-09-2019,34.75859184,132.9177642,15.54192145,29.92699632,4.86240555,65.85316979,12.85811584,47.85961223,135.6174873,Unhealthy for Sensitive Groups,0.261504488
Bangalore,11-09-2019,15.01377467,42.32002374,132.0248741,89.75366264,6.34671207,92.75952736,42.64474401,77.62526162,154.2182905,Unhealthy,0.354767634
Bangalore,12-09-2019,37.46174648,157.8162205,56.07667597,45.57514155,8.018492006,55.03474513,14.21983698,55.64441285,175.1684441,Unhealthy,0.237375768
Kanpur,13-09-2019,190.1941547,288.001543,70.53224083,85.61046934,5.026836639,54.42075691,16.31021366,38.41059493,354.1024908,Hazardous,0.660392832
Kanpur,14-09-2019,10.72688044,278.910664,102.4379698,66.4390772,8.614299665,94.00076181,43.08402219,58.87328487,228.910664,Very Unhealthy,0.038459915
Bangalore,15-09-2019,199.6478887,81.57338788,71.36171712,54.75402484,5.938603883,41.02258918,26.75084519,66.80438287,361.3576821,Hazardous,1.5
Vijayawada,16-09-2019,130.8113292,224.3685662,99.9664347,78.92645014,5.830512309,41.29693138,16.09022575,35.17808216,308.5296248,Hazardous,0.583019856
Patna,17-09-2019,285.0811074,384.126438,79.58472757,50.86920962,2.503338933,71.16330568,37.87219307,97.71871915,414.5503198,Hazardous,0.742154351
Kolkata,18-09-2019,290.5385742,102.6194818,74.44175497,81.32579516,9.510179196,31.59875723,11.07861337,45.24257744,416.720156,Hazardous,1.5
Ranchi,19-09-2019,289.261306,124.3383959,40.27398573,73.09101604,9.682818165,16.72209217,26.44171107,98.23436524,500,Hazardous,1.5
Madurai,20-09-2019,85.45854168,194.1812761,46.32131767,65.09805215,4.971349968,85.96455508,19.61374602,54.71938728,184.4964009,Unhealthy,0.440096715
Ludhiana,21-09-2019,198.900521,320.1150852,12.04218408,47.52883074,4.070774929,45.45724815,32.28167478,37.29385583,360.7841208,Hazardous,0.621340668
Coimbatore,22-09-2019,208.5699383,281.0972633,140.1355922,56.66941165,5.634697845,55.69632039,11.43935546,23.59562166,368.2048364,Hazardous,0.741984948
Gwalior,23-09-2019,218.5814889,26.07704808,72.86692778,67.54832172,0.337542964,64.07726223,29.42824464,44.77049418,375.8881194,Hazardous,1.5
Solapur,24-09-2019,214.0750783,393.7308531,12.68413471,43.27754215,2.310109399,27.45834524,44.94241412,37.73395667,372.4297112,Hazardous,0.543709177
Delhi,25-09-2019,11.49314537,162.3887265,35.95000039,69.35779499,5.706321735,60.02787995,21.46010971,56.761484,146.1931458,Unhealthy for Sensitive Groups,0.070775513
Jabalpur,26-09-2019,14.45404434,247.5738312,128.8877678,40.9956081,1.762727463,22.14038404,17.04204621,49.6534458,500,Hazardous,0.058382763
Howrah,27-09-2019,154.5973967,254.527359,35.90275848,6.116380039,8.789772261,40.25078266,38.36786581,67.71224555,326.7840486,Hazardous,0.607390095
Howrah,28-09-2019,195.1542692,255.2636739,30.29564625,88.15351904,7.741093422,67.20158755,36.27885425,50.8424415,357.9090903,Hazardous,0.764520334
Delhi,29-09-2019,161.6900113,307.0485602,100.0415249,14.66866479,8.02952601,55.97816844,10.55986916,94.15340952,332.2272179,Hazardous,0.526594266
Ludhiana,30-09-2019,131.6404073,78.7897963,33.37022924,12.55951923,0.585926361,91.1861324,37.68126319,84.17728304,309.165894,Hazardous,1.5
Guwahati,01-10-2019,138.2559314,387.518311,147.3852727,88.9465414,9.278708035,61.49765271,31.7674376,60.09569482,346.763453,Hazardous,0.356772641
Ludhiana,02-10-2019,118.2051317,215.1251384,33.2787406,55.20824399,9.682779964,88.69145607,43.36943432,20.3728589,293.8726911,Very Unhealthy,0.549471496
Ahmedabad,03-10-2019,165.8215815,126.2881061,13.95599914,16.41314602,3.013079846,62.87183882,44.03538319,39.66209522,335.3979579,Hazardous,1.313041953
Ludhiana,04-10-2019,110.475671,317.5730165,57.54862321,56.63088754,3.221327302,21.84167308,20.06920422,88.12293701,267.5730165,Very Unhealthy,0.347874867
Allahabad,05-10-2019,198.176161,164.5867183,26.40931148,10.05450443,1.504744774,57.52334047,26.29383982,97.79510338,360.2282166,Hazardous,1.204083556
Surat,06-10-2019,31.77043526,145.7019114,118.2329264,42.74396036,9.419538257,50.42110457,14.04870178,26.90953022,500,Hazardous,0.218050916
Allahabad,07-10-2019,107.0876233,228.469537,52.98655695,36.05556618,7.782894849,58.87041604,34.02603633,99.78547382,255.9198174,Very Unhealthy,0.468717295
Vijayawada,08-10-2019,19.1816078,154.1790476,52.94173609,32.44033762,3.575293813,49.01154988,30.74400102,67.6891988,136.3337296,Unhealthy for Sensitive Groups,0.124411248
Agra,09-10-2019,249.8858279,82.1625819,50.85757023,98.23358771,1.24813481,27.05392887,31.69219742,73.95275411,399.9123795,Hazardous,1.5
Kolkata,10-10-2019,235.4115515,243.8317486,99.95081267,75.60190363,1.010525032,91.86792086,10.22573828,24.5905352,500,Hazardous,0.965467183
Vadodara,11-10-2019,225.9511752,183.1387175,115.7476367,9.071663953,5.459659548,86.86807688,25.47632145,33.19315431,381.5439251,Hazardous,1.233770653
